RefCat,AnnoConstruccion,Direccion
4874704PD7047D,0,NEVERO CINCO
4874705PD7047D,1994,NEVERO EL
4874706PD7047D,1960,NEVERO EL
5614205PD7051S,2006,ORDESA
5614206PD7051S,1998,ORDESA
5614207PD7051S,1998,ORDESA
5614209PD7051S,1997,ORDESA
5614210PD7051S,2005,ORDESA
5614211PD7051S,2005,CORNALVO
5713301PD7051S,2003,ORDESA
5713302PD7051S,2000,MONFRAGUE
5713303PD7051S,2001,MONFRAGUE
5713304PD7051S,1997,MONFRAGUE
5713305PD7051S,2001,MONFRAGUE
5713306PD7051S,1996,MONFRAGUE
5713307PD7051S,1998,MONFRAGUE
5713308PD7051S,2006,MONFRAGUE
5713309PD7051S,2001,MONFRAGUE
5713310PD7051S,2000,CORNALVO
5713313PD7051S,2005,TABLAS DAIMIEL
5939101PD7053H,1982,PEDRO CIEZA DE LEON
5939102PD7053H,1970,PEDRO CIEZA DE LEON
5939103PD7053H,1998,PEDRO CIEZA DE LEON
5939104PD7053H,1964,PEDRO CIEZA DE LEON
5939105PD7053H,1979,PEDRO CIEZA DE LEON
5939106PD7053H,1980,PEDRO CIEZA DE LEON
5939107PD7053H,1964,ATALAYA
5939108PD7053H,1960,ATALAYA
5939109PD7053H,1980,ATALAYA
5939110PD7053H,1979,ATALAYA
5939111PD7053H,1983,ATALAYA
5939112PD7053H,1983,ATALAYA
5939804PD7053H,1988,ATALAYA
5939806PD7053H,1985,CERRO VIENTO
5642105PD7054B,1966,ROTA
5642106PD7054B,1966,ROTA
5642107PD7054B,1966,ROTA
5642108PD7054B,1966,ROTA
5642109PD7054B,1966,ROTA
5642110PD7054B,1978,ROTA
5642111PD7054B,1981,ROTA
5642112PD7054B,1980,VICENTE DELGADO ALGABA
5642113PD7054B,1988,VICENTE DELGADO ALGABA
5642114PD7054B,1970,VICENTE DELGADO ALGABA
5642115PD7054B,1970,VICENTE DELGADO ALGABA
5642116PD7054B,1966,AMERICA
5642117PD7054B,1966,AMERICA
5643709PD7054D,1996,AMERICA
5643711PD7054D,1998,AMERICA
5643716PD7054D,1997,AMERICA
5643729PD7054D,2000,JESUS RINCON JIMENEZ
5643730PD7054D,1993,JESUS RINCON JIMENEZ
5643732PD7054D,1984,JESUS RINCON JIMENEZ
5643734PD7054D,1999,JESUS RINCON JIMENEZ
5643737PD7054D,1987,JESUS RINCON JIMENEZ
5643742PD7054D,1965,JACOBO RODRIGUEZ PEREIRA
5643743PD7054D,1965,JACOBO RODRIGUEZ PEREIRA
5643744PD7054D,1965,JACOBO RODRIGUEZ PEREIRA
5643745PD7054D,2004,AMERICA
5149402PD7054G,1972,PERU
5149403PD7054G,1972,PERU
5248101PD7054G,1972,PERU
5248401PD7054G,1985,ANTONIO MASA CAMPOS
5249701PD7054G,1972,PERU
5348601PD7054G,0,DIAZ BRITO
5448301PD7054G,1979,REP ARGENTINA
5448302PD7054G,1968,ALFERECES
5149401PD7054G,1972,PERU
5448303PD7054G,1964,ALFERECES
5448304PD7054G,1956,FERNANDO CASTON
5448305PD7054G,1972,DIAZ BRITO
5448306PD7054G,1976,ADELARDO COVARSI
5852006PD7055B,1990,BARTOLOME J GALLARDO
5852008PD7055B,1988,RAMON Y CAJAL
5852013PD7055B,1960,MENACHO
5852014PD7055B,1956,MENACHO
5852015PD7055B,1960,MENACHO
5852016PD7055B,1960,MENACHO
5852017PD7055B,1963,MENACHO
5852018PD7055B,1965,MENACHO
5852019PD7055B,1960,MENACHO
5852020PD7055B,1960,MENACHO
5852803PD7055B,1996,GUARDIA CIVIL
5852804PD7055B,1969,MENACHO
5852805PD7055B,1930,MENACHO
5852806PD7055B,1930,MENACHO
5852807PD7055B,1930,MENACHO
5852808PD7055B,1970,MENACHO
5856205PD7055F,1989,VASCO NUÑEZ
5856206PD7055F,1920,VASCO NUÑEZ
5856207PD7055F,1940,VASCO NUÑEZ
5856208PD7055F,1991,VASCO NUÑEZ
5856209PD7055F,1928,MENACHO
5856211PD7055F,2007,MENACHO
5856212PD7055F,1970,MENACHO
5856213PD7055F,1988,MENACHO
5856215PD7055F,1934,MENACHO
5856216PD7055F,1920,MENACHO
5856217PD7055F,1912,MENACHO
5856218PD7055F,1968,GUARDIA CIVIL
5856219PD7055F,1982,MENACHO
5856220PD7055F,1940,SANTO DOMINGO
4161706PD7046A,1990,CASTILLO DE NOGALES
4161707PD7046A,1990,CASTILLO DE NOGALES
4161708PD7046A,1990,CASTILLO DE NOGALES
4161709PD7046A,1990,CASTILLO DE NOGALES
4161710PD7046A,1990,CASTILLO DE NOGALES
4161711PD7046A,1990,CASTILLO DE RENA
4161712PD7046A,1990,CASTILLO DE RENA
4161713PD7046A,1990,CASTILLO DE RENA
4161714PD7046A,1990,CASTILLO DE RENA
4161715PD7046A,1990,CASTILLO DE RENA
4161716PD7046A,1990,CASTILLO DE RENA
4161717PD7046A,1990,CASTILLO DE RENA
4161718PD7046A,1990,CASTILLO DE RENA
4763601PD7046D,0,LUIS CHAMIZO
4763602PD7046D,1951,LUIS CHAMIZO
4763603PD7046D,1942,LUIS CHAMIZO
4763604PD7046D,0,LUIS CHAMIZO
4763605PD7046D,0,LUIS CHAMIZO
4862301PD7046D,1980,AUGUSTO VAZQUEZ
4863801PD7046D,1980,AUGUSTO VAZQUEZ
4863802PD7046D,1972,AUGUSTO VAZQUEZ
4863803PD7046D,1975,MIGUEL DE UNAMUNO
4962301PD7046D,2001,ANTONIO MACHADO
4963101PD7046D,1997,ANTONIO MACHADO
4963103PD7046D,1993,MERIDA
4963104PD7046D,1994,MERIDA
4963501PD7046D,1973,AUGUSTO VAZQUEZ
4874707PD7047D,1985,NEVERO CUATRO
4874708PD7047D,1992,NEVERO CUATRO
4874709PD7047D,1995,NEVERO CUATRO
4874710PD7047D,2000,NEVERO CUATRO
4971507PD7047D,2005,NEVERO QUINCE
4677011PD7047E,1998,ANTONIO NEVADO
4677012PD7047E,1993,ANTONIO NEVADO
4575001PD7047F,1993,ANTONIO NEVADO
4575002PD7047F,1995,ANTONIO NEVADO
4575003PD7047F,2006,ANTONIO NEVADO
4575004PD7047F,2002,ANTONIO NEVADO
4575005PD7047F,2002,ANTONIO NEVADO
4575006PD7047F,2004,ANTONIO NEVADO
5713314PD7051S,1997,TABLAS DAIMIEL
5713315PD7051S,1997,TABLAS DAIMIEL
5713316PD7051S,2000,ORDESA
5713317PD7051S,1998,ORDESA
5713318PD7051S,2003,ORDESA
5713319PD7051S,1999,ORDESA
5713320PD7051S,1998,ORDESA
5911201PD7051S,2003,PARQUE DOÑANA
5911202PD7051S,2002,PARQUE DOÑANA
5911203PD7051S,2008,PARQUE DOÑANA
5911204PD7051S,1995,PARQUE DOÑANA
5911205PD7051S,1997,PARQUE DOÑANA
5911206PD7051S,1997,PARQUE DOÑANA
5912901PD7051S,1999,MONFRAGUE
5912902PD7051S,1996,CORNALVO
5912903PD7051S,1996,CORNALVO
5912904PD7051S,2003,CORNALVO
5912905PD7051S,2007,CORNALVO
5912906PD7051S,1999,CORNALVO
5939807PD7053H,1990,ANTONIO CHAVES
5734601PD7053S,1990,TEIDE
5734602PD7053S,1997,TEIDE
5040001PD7054A,1993,CERRO DEL VIENTO
5040501PD7054A,1998,SINF. MADROÑERO
5041001PD7054A,2006,LUIS ALVAREZ LENCERO
5041002PD7054A,1997,SINF. MADROÑERO
5041003PD7054A,1988,SINF. MADROÑERO
5041004PD7054A,1996,SINF. MADROÑERO
5042101PD7054A,0,JACINTA GARCIA HERNANDEZ
5140101PD7054A,1984,MARIA AUXILIADORA
5642118PD7054B,1966,AMERICA
5642119PD7054B,1966,AMERICA
5642120PD7054B,1966,AMERICA
5642121PD7054B,1999,AMERICA
5741003PD7054B,1997,LINARES
5741004PD7054B,1983,LINARES
5741005PD7054B,1984,LINARES
5643746PD7054D,2005,VICENTE DELGADO ALGABA
5643747PD7054D,2006,VICENTE DELGADO ALGABA
5744001PD7054D,1969,JUAN PEREDA PILA
5744002PD7054D,1968,JUAN PEREDA PILA
5744003PD7054D,1960,JUAN PEREDA PILA
5744004PD7054D,1981,JUAN PEREDA PILA
5744005PD7054D,1998,JACOBO RODRIGUEZ PEREIRA
5744010PD7054D,1984,JESUS RINCON JIMENEZ
5448307PD7054G,1992,ADELARDO COVARSI
5448308PD7054G,1991,REP ARGENTINA
5448701PD7054G,1969,DIAZ BRITO
5448702PD7054G,1970,DIAZ BRITO
5448703PD7054G,1980,ANTONIO MASA CAMPOS
5448704PD7054G,1977,ANTONIO MASA CAMPOS
5448705PD7054G,1971,ANTONIO MASA CAMPOS
5449301PD7054G,1969,REP ARGENTINA
5547802PD7054G,1970,ISABEL DE AGUILAR
5042701PD7054H,1999,LUIS ALVAREZ LENCERO
5047001PD7054H,1998,JOSE M ALCARAZ Y ALENDA
5047002PD7054H,2000,JOSE M ALCARAZ Y ALENDA
5852809PD7055B,1964,MENACHO
5852810PD7055B,1983,MENACHO
5852811PD7055B,1975,FERNANDEZ DE LA PUENTE
5852812PD7055B,1928,MENACHO
5852813PD7055B,1980,RAMON Y CAJAL
5852817PD7055B,2008,FERNANDEZ DE LA PUENTE
5852818PD7055B,1948,FERNANDEZ DE LA PUENTE
5852820PD7055B,1940,FERNANDEZ DE LA PUENTE
5852821PD7055B,1940,FERNANDEZ DE LA PUENTE
5950501PD7055B,1967,BOMBA LA
5950502PD7055B,1970,EUROPA
5950503PD7055B,1972,EUROPA
5950504PD7055B,1968,EUROPA
5950505PD7055B,1971,CONSTITUCION
5856225PD7055F,1940,SANTO DOMINGO
5856226PD7055F,1910,SANTO DOMINGO
5856227PD7055F,1950,SANTO DOMINGO
5856228PD7055F,1900,SANTO DOMINGO
5856229PD7055F,1950,SANTO DOMINGO
5856230PD7055F,1981,SANTO DOMINGO
5856231PD7055F,1971,SANTO DOMINGO
5856232PD7055F,1993,SANTO DOMINGO
5856233PD7055F,1925,SANTO DOMINGO
5856234PD7055F,1920,SANTO DOMINGO
5856235PD7055F,1912,SANTO DOMINGO
5856236PD7055F,1912,SANTO DOMINGO
4362221PD7046A,1976,MANUEL SAAVEDRA MARTINEZ
4362222PD7046A,1950,MANUEL SAAVEDRA MARTINEZ
4362245PD7046A,2005,CASTILLO DE HORNACHOS
4460201PD7046A,2006,ADOLFO DIAZ AMBRONA
4562401PD7046B,1960,SANTA MARIA
4562402PD7046B,1960,SANTA MARIA
4661002PD7046B,1999,ANTONIO SANCHEZ MISIEGO
4661004PD7046B,1997,ANTONIO SANCHEZ MISIEGO
4661006PD7046B,1960,DR JUAN REMON CAMACHO
4661007PD7046B,1960,DR JUAN REMON CAMACHO
4661008PD7046B,1960,DR JUAN REMON CAMACHO
4661009PD7046B,1960,DR JUAN REMON CAMACHO
4661010PD7046B,1960,ADOLFO DIAZ AMBRONA
4661011PD7046B,1960,ADOLFO DIAZ AMBRONA
4661012PD7046B,2000,ADOLFO DIAZ AMBRONA
4661013PD7046B,2015,ADOLFO DIAZ AMBRONA
4964601PD7046D,1973,AUGUSTO VAZQUEZ
4964602PD7046D,1973,AUGUSTO VAZQUEZ
4964801PD7046D,1973,AUGUSTO VAZQUEZ
4061703PD7046E,2001,CASTILLO PUEBLA ALCOCER
4061704PD7046E,1996,CASTILLO PUEBLA ALCOCER
4061705PD7046E,1995,CASTILLO PUEBLA ALCOCER
4065801PD7046E,2005,CASTILLO PUEBLA ALCOCER
4964001PD7046D,1973,AUGUSTO VAZQUEZ
4964002PD7046D,1973,MERIDA
4167001PD7046E,2004,JOAQUIN SANCHEZ VALVERDE
4167002PD7046E,1989,JOAQUIN SANCHEZ VALVERDE
4167003PD7046E,2012,JOAQUIN SANCHEZ VALVERDE
4167004PD7046E,1998,JOAQUIN SANCHEZ VALVERDE
4167006PD7046E,1980,JOAQUIN SANCHEZ VALVERDE
4575009PD7047F,1993,NEVERO QUINCE
4575010PD7047F,1998,NEVERO QUINCE
4575011PD7047F,2000,NEVERO QUINCE
4575012PD7047F,1970,NEVERO QUINCE
4575013PD7047F,2002,NEVERO QUINCE
4575014PD7047F,2001,NEVERO QUINCE
4575015PD7047F,1992,NEVERO QUINCE
4575016PD7047F,2006,NEVERO QUINCE
4677002PD7047F,2000,ANTONIO NEVADO
4677004PD7047F,2004,ANTONIO NEVADO
4677005PD7047F,2008,ANTONIO NEVADO
4677006PD7047F,1920,ANTONIO NEVADO
4677007PD7047F,2008,ANTONIO NEVADO
5912907PD7051S,2014,CORNALVO
5912908PD7051S,1999,CORNALVO
5912909PD7051S,1995,CORNALVO
5912910PD7051S,2003,CORNALVO
5912911PD7051S,2002,CORNALVO
5912912PD7051S,2001,CORNALVO
5912913PD7051S,1999,CORNALVO
5912914PD7051S,2004,CORNALVO
5912915PD7051S,1995,CORNALVO
5912916PD7051S,1997,CORNALVO
5912917PD7051S,1999,CORNALVO
5912918PD7051S,1995,PARQUE DOÑANA
5912919PD7051S,2001,PARQUE DOÑANA
5912920PD7051S,1997,PARQUE DOÑANA
5912921PD7051S,1996,PARQUE DOÑANA
5912922PD7051S,1994,PARQUE DOÑANA
5912923PD7051S,1996,PARQUE DOÑANA
5912924PD7051S,1996,PARQUE DOÑANA
5912925PD7051S,2001,PARQUE DOÑANA
5912926PD7051S,1998,PARQUE DOÑANA
5912927PD7051S,0,PARQUE DOÑANA
5913201PD7051S,2006,MONFRAGUE
5140201PD7054A,0,MARIA AUXILIADORA
5141301PD7054A,1984,LUIS ALVAREZ LENCERO
5141302PD7054A,1987,JACINTA GARCIA HERNANDEZ
5141303PD7054A,1988,ANTONIO PESINI
5141601PD7054A,1984,FERNANDO GARRORENA
5142601PD7054A,1984,LUIS ALVAREZ LENCERO
5240301PD7054A,2001,MARIA AUXILIADORA
5240302PD7054A,2003,MARIA AUXILIADORA
5240303PD7054A,2002,MARIA AUXILIADORA
5240701PD7054A,2002,JESUS RINCON JIMENEZ
5240901PD7054A,0,CARMELO SOLIS
5741016PD7054B,1981,LINARES
5741017PD7054B,1977,LINARES
5741018PD7054B,1976,LINARES
5741019PD7054B,1976,LINARES
5741020PD7054B,1900,LINARES
5741021PD7054B,1978,LINARES
5741022PD7054B,1980,LINARES
5741023PD7054B,1969,LINARES
5741024PD7054B,1968,LINARES
5741025PD7054B,1968,LINARES
5741026PD7054B,1968,LINARES
5741027PD7054B,1969,LINARES
5741028PD7054B,1965,LINARES
5741029PD7054B,1972,LINARES
5741030PD7054B,1976,LINARES
5942201PD7054D,0,JACOBO RODRIGUEZ PEREIRA
5943401PD7054D,0,DAMIAN TELLEZ LAFUENTE
5943901PD7054D,0,DAMIAN TELLEZ LAFUENTE
5944701PD7054D,1976,ANTONIO ZOIDO DIAZ
5944703PD7054D,1992,JUAN PEREDA PILA
5944704PD7054D,1990,DAMIAN TELLEZ LAFUENTE
5944705PD7054D,1990,DAMIAN TELLEZ LAFUENTE
5944706PD7054D,1994,DAMIAN TELLEZ LAFUENTE
5944707PD7054D,1990,DAMIAN TELLEZ LAFUENTE
5944708PD7054D,1992,HERMANOS CARRASCO G
5944709PD7054D,1980,ANTONIO ZOIDO DIAZ
5047006PD7054H,0,JOSE M ALCARAZ Y ALENDA
5548601PD7054H,2000,ALFERECES
5548801PD7054H,1971,REP ARGENTINA
5548802PD7054H,1980,REP ARGENTINA
5548803PD7054H,1970,ADELARDO COVARSI
5548804PD7054H,1965,ADELARDO COVARSI
5548805PD7054H,1979,DIAZ BRITO
5548806PD7054H,1974,DIAZ BRITO
5548807PD7054H,1974,DIAZ BRITO
5648501PD7054H,1974,ALFERECES
5648502PD7054H,1980,ALFERECES
5648503PD7054H,1969,ALFERECES
5648504PD7054H,1969,MIGUEL A CELDRAN MATUTE
5648505PD7054H,1960,MIGUEL A CELDRAN MATUTE
5950507PD7055B,1973,ENR SEGURA OTAÑO
5950508PD7055B,1965,ENR SEGURA OTAÑO
5950509PD7055B,1960,ENR SEGURA OTAÑO
5950510PD7055B,1962,HUELVA
5951101PD7055B,1990,SAN FRANCISCO
5951201PD7055B,1928,CORREOS
5951401PD7055B,1920,RONDA PILAR
5951402PD7055B,1959,RONDA PILAR
5951403PD7055B,1976,EUROPA
5951404PD7055B,1972,BOMBA LA
5951405PD7055B,1969,BOMBA LA
5951406PD7055B,1969,BOMBA LA
5950506PD7055B,1970,ENR SEGURA OTAÑO
5856237PD7055F,0,MENACHO
5856402PD7055F,1957,GABRIEL DE
5856403PD7055F,1900,GABRIEL DE
5856404PD7055F,2004,GABRIEL DE
5856405PD7055F,1949,GABRIEL DE
5856409PD7055F,1900,GABRIEL DE
5856412PD7055F,1900,GABRIEL DE
5856413PD7055F,1890,GABRIEL DE
5856414PD7055F,1900,GABRIEL DE
5856415PD7055F,1900,GABRIEL DE
5856416PD7055F,1890,GABRIEL DE
5856418PD7055F,1962,SANTO DOMINGO
5856419PD7055F,1900,SANTO DOMINGO
5856420PD7055F,1890,SANTO DOMINGO
4661014PD7046B,1992,ADOLFO DIAZ AMBRONA
4661015PD7046B,1960,ANTONIO SANCHEZ MISIEGO
4661016PD7046B,1960,ADOLFO DIAZ AMBRONA
4661018PD7046B,1960,DOCTOR ANDRES CHORDI CORV
4661020PD7046B,1960,MANUEL SAAVEDRA MARTINEZ
4661021PD7046B,1995,MANUEL SAAVEDRA MARTINEZ
4661022PD7046B,2008,MANUEL SAAVEDRA MARTINEZ
4661023PD7046B,1995,MANUEL SAAVEDRA MARTINEZ
4661024PD7046B,1992,ANTONIO SANCHEZ MISIEGO
4661026PD7046B,1992,ANTONIO SANCHEZ MISIEGO
4661027PD7046B,1992,GUILLERMO RODRIGUEZ IZQUI
4661029PD7046B,1992,DOCTOR ANDRES CHORDI CORV
4661030PD7046B,1992,DOCTOR ANDRES CHORDI CORV
4265001PD7046E,1991,CASTILLO PUEBLA ALCOCER
4465301PD7046E,1978,MIGUEL FABRA
4465302PD7046E,1979,MIGUEL FABRA
4465303PD7046E,1978,MIGUEL FABRA
4465304PD7046E,1971,MIGUEL FABRA
4465305PD7046E,2005,MIGUEL FABRA
4465306PD7046E,1968,MIGUEL FABRA
4465307PD7046E,0,FRANCISCO RODRIGUEZ ROMER
4465308PD7046E,1999,FRANCISCO RODRIGUEZ ROMER
4465311PD7046E,2012,FELIX JESUS MENDEZ VELARD
4465312PD7046E,2000,MANUEL SAAVEDRA MARTINEZ
4465314PD7046E,1992,NUÑO DE LA CUEVA
4677008PD7047F,1990,ANTONIO NEVADO
4677009PD7047F,0,ANTONIO NEVADO
4677010PD7047F,0,ANTONIO NEVADO
4677013PD7047F,2008,ANTONIO NEVADO
4077101PD7047G,2006,NEVERO NUEVE
4077102PD7047G,2006,NEVERO NUEVE
4077108PD7047G,2010,NEVERO NUEVE
4077109PD7047G,2010,NEVERO NUEVE
4077112PD7047G,2006,NEVERO QUINCE
4077113PD7047G,2007,NEVERO QUINCE
4077114PD7047G,0,NEVERO QUINCE
4077115PD7047G,2005,NEVERO QUINCE
4077121PD7047G,2021,NEVERO QUINCE
4077124PD7047G,2006,NEVERO EL
4077125PD7047G,2008,NEVERO QUINCE
4077126PD7047G,2008,NEVERO NUEVE
5913204PD7051S,2005,CABAÑEROS
5913205PD7051S,1999,CABAÑEROS
5913206PD7051S,2006,CABAÑEROS
5913208PD7051S,1999,CABAÑEROS
5913209PD7051S,2002,CABAÑEROS
5913210PD7051S,2002,CABAÑEROS
5913211PD7051S,0,CABAÑEROS
5913212PD7051S,1997,CABAÑEROS
5913213PD7051S,1995,CORNALVO
5913214PD7051S,1994,CORNALVO
5913215PD7051S,1997,CORNALVO
5913216PD7051S,2001,CORNALVO
5913202PD7051S,2003,CABAÑEROS
5913203PD7051S,2006,CABAÑEROS
5913217PD7051S,1994,CORNALVO
5913219PD7051S,1999,CORNALVO
5913220PD7051S,1996,CORNALVO
5913221PD7051S,2006,CORNALVO
5913222PD7051S,1997,CORNALVO
5913223PD7051S,1999,MONFRAGUE
5913224PD7051S,2000,CORNALVO
6122906PD7052S,2005,PANTANO DE LA SERENA
6122907PD7052S,1995,JOSE MARIA RGUEZ TEJADA
6122908PD7052S,1989,JOSE MARIA RGUEZ TEJADA
6122909PD7052S,0,JOSE MARIA RGUEZ TEJADA
6122910PD7052S,1995,JOSE MARIA RGUEZ TEJADA
5330802PD7053A,0,FINCA BANASTA
5330804PD7053A,0,FINCA BANASTA
5431201PD7053A,0,FINCA BANASTA
5530201PD7053B,0,FINCA BANASTA
5630601PD7053B,0,FINCA BANASTA
5632201PD7053B,0,FINCA BANASTA
5632801PD7053B,0,FINCA BANASTA
5930501PD7053B,0,FINCA BANASTA
5931501PD7053B,2022,SAGRA LA
5931502PD7053B,2000,SAGRA LA
5931503PD7053B,0,SAGRA LA
5931504PD7053B,0,SAGRA LA
5241701PD7054A,2002,CONDES DE BARCELONA
5241702PD7054A,2001,DON BENITO
5242001PD7054A,1984,AUTONOMIA EXTREMEÑA
5242002PD7054A,1984,AUTONOMIA EXTREMEÑA
5242004PD7054A,2003,MARIA AUXILIADORA
5340301PD7054A,2002,CONDES DE BARCELONA
5340302PD7054A,2004,CONDES DE BARCELONA
5341101PD7054A,0,CONDES DE BARCELONA
5341401PD7054A,2001,MARIA AUXILIADORA
5341402PD7054A,2003,CONDES DE BARCELONA
5570012PD7057B,1963,HALCON
5570013PD7057B,1963,HALCON
5570014PD7057B,1963,HALCON
5570201PD7057B,1963,GEVORA
5570202PD7057B,1963,GEVORA
5570203PD7057B,1963,GEVORA
5570204PD7057B,1963,GEVORA
5570205PD7057B,1963,GEVORA
5570206PD7057B,1963,GEVORA
5570207PD7057B,0,GEVORA
5570208PD7057B,1963,SOL DEL
5570209PD7057B,1963,SOL DEL
5570210PD7057B,1963,SOL DEL
5570211PD7057B,1963,SOL DEL
5570212PD7057B,1963,SOL DEL
5570213PD7057B,1963,SOL DEL
5570214PD7057B,1963,SOL DEL
5570215PD7057B,1963,SOL DEL
5770507PD7057B,1964,PERAL
5770508PD7057B,1964,OLIVO
5770509PD7057B,1964,OLIVO
5770510PD7057B,1964,OLIVO
5770511PD7057B,1964,OLIVO
5770512PD7057B,1964,OLIVO
5770513PD7057B,1964,OLIVO
5770514PD7057B,1964,OLIVO
5770601PD7057B,1964,OLIVO
5770602PD7057B,1964,OLIVO
5770603PD7057B,1964,OLIVO
5770604PD7057B,1964,OLIVO
5770605PD7057B,1964,OLIVO
5770606PD7057B,1964,SOL DEL
5770607PD7057B,1964,SOL DEL
5770608PD7057B,1964,PINO EL
5770609PD7057B,1964,SOL DEL
5770610PD7057B,1964,SOL DEL
5770801PD7057B,1964,GUADALQUIVIR
5573201PD7057D,1984,GURUGU
5573202PD7057D,1970,GURUGU
5573204PD7057D,1976,GURUGU
5573205PD7057D,1970,GURUGU
5573207PD7057D,1970,GURUGU
5573208PD7057D,1930,GURUGU
5573209PD7057D,1930,GURUGU
5573210PD7057D,1960,GURUGU
5573211PD7057D,1970,GURUGU
5573212PD7057D,1930,GURUGU
5573213PD7057D,1970,GURUGU
5573214PD7057D,1935,GURUGU
5573215PD7057D,1977,GURUGU
5773226PD7057D,1970,SANTA ENGRACIA SEGUNDO
5773227PD7057D,1970,ROLIN PRIMERA
5773228PD7057D,1975,ROLIN PRIMERA
5773229PD7057D,1940,ROLIN PRIMERA
5773230PD7057D,1963,ROLIN PRIMERA
5773231PD7057D,1979,ROLIN PRIMERA
5773232PD7057D,1974,ROLIN PRIMERA
5773233PD7057D,1979,ROLIN PRIMERA
5773234PD7057D,1970,ROLIN PRIMERA
5773235PD7057D,1978,ROLIN PRIMERA
5773236PD7057D,1979,ROLIN PRIMERA
5773237PD7057D,1932,ROLIN PRIMERA
5773238PD7057D,1976,ROLIN PRIMERA
5773239PD7057D,1930,ROLIN PRIMERA
5675306PD7057F,1978,PINTOR GOYA
5675307PD7057F,1975,PINTOR GOYA
5675308PD7057F,1975,PINTOR GOYA
5675309PD7057F,1975,PINTOR GOYA
5675310PD7057F,1972,PINTOR GOYA
5675311PD7057F,1975,PINTOR GOYA
5675312PD7057F,1981,PINTOR GOYA
5675313PD7057F,1975,PINTOR GOYA
5675314PD7057F,1972,PINTOR GOYA
5675315PD7057F,1972,PINTOR GOYA
5675316PD7057F,1994,PINTOR GOYA
5675317PD7057F,1975,PINTOR GOYA
5675318PD7057F,1972,PINTOR GOYA
5675319PD7057F,1970,PINTOR GOYA
5675320PD7057F,2004,PINTOR GOYA
5675321PD7057F,1968,SANTA ENGRACIA
6010111PD7061S,1963,PANTANO DE PUERTO PEÑA
6010112PD7061S,0,PANTANO DE PUERTO PEÑA
6010113PD7061S,1976,BOTE EL
6614515PD7061S,1990,VAGUADAS-TEJAR EL II
6614516PD7061S,1990,VAGUADAS-TEJAR EL II
6614517PD7061S,1990,VAGUADAS-TEJAR EL II
6614518PD7061S,1990,VAGUADAS-TEJAR EL II
6614519PD7061S,1990,VAGUADAS-TEJAR EL II
6614520PD7061S,1990,VAGUADAS-TEJAR EL II
6614521PD7061S,1990,VAGUADAS-TEJAR EL II
6614522PD7061S,1990,VAGUADAS-TEJAR EL II
6614523PD7061S,1990,VAGUADAS-TEJAR EL II
6614524PD7061S,1990,VAGUADAS-TEJAR EL II
6614525PD7061S,1990,VAGUADAS-TEJAR EL II
6614526PD7061S,1990,VAGUADAS-TEJAR EL II
6614527PD7061S,1990,VAGUADAS-TEJAR EL II
6614528PD7061S,1990,VAGUADAS-TEJAR EL II
6614529PD7061S,1990,VAGUADAS-TEJAR EL II
6614530PD7061S,1990,VAGUADAS-TEJAR EL II
5462305PD7056A,1900,VIEJO SAN VICENTE
5462307PD7056A,1900,VIEJO SAN VICENTE
5462308PD7056A,1900,VIEJO SAN VICENTE
5662301PD7056A,1900,VIEJO SAN VICENTE
5661301PD7056B,1976,LINARES
5661302PD7056B,1979,VIENTO EL
5661303PD7056B,1979,VIENTO EL
5661304PD7056B,1980,VIENTO EL
5661305PD7056B,1980,VIENTO EL
5661306PD7056B,1980,VIENTO EL
5661307PD7056B,1981,VIENTO EL
5661308PD7056B,1990,VIENTO EL
5661309PD7056B,1973,VIENTO EL
5661310PD7056B,1973,VIENTO EL
5661311PD7056B,1982,VIENTO EL
5661312PD7056B,1975,VIENTO EL
5263018PD7056C,1946,MANUEL GODOY
5263019PD7056C,2004,MANUEL GODOY
5263025PD7056C,1990,SOMOZA RIVERA
5263027PD7056C,1994,MANUEL GODOY
5263028PD7056C,2005,GARCIA PAREDES
5263029PD7056C,2006,MANUEL GODOY
5364504PD7056C,1967,PINTOR BARJOLA
5364507PD7056C,1995,CARDENAL CISNEROS
5364508PD7056C,1996,PINTOR BARJOLA
5364513PD7056C,1983,LUIS Y CARLOS PLA
5364514PD7056C,0,PINTOR BARJOLA
5364601PD7056C,1980,CAROLINA CORONADO
5366514PD7056E,1954,CANARIAS
5366515PD7056E,1940,CANARIAS
5366516PD7056E,1940,CANARIAS
5366517PD7056E,2001,CANARIAS
5366518PD7056E,1970,CANARIAS
5366519PD7056E,1961,CANARIAS
5366520PD7056E,1972,PORTALEGRE
5465101PD7056E,1993,NAZARET
5465102PD7056E,1993,PINTOR BARJOLA
5465103PD7056E,1979,ARGUELLO CARVAJ
5465104PD7056E,1993,ARGUELLO CARVAJ
5465105PD7056E,1991,ARGUELLO CARVAJ
5465106PD7056E,1950,PINTOR BARJOLA
5369521PD7056G,1965,PADRE TACORONTE
5369522PD7056G,1940,PADRE TACORONTE
5369523PD7056G,1940,PADRE TACORONTE
5369524PD7056G,1950,PADRE TACORONTE
5369525PD7056G,2020,MAQUINAS
5369527PD7056G,1940,MAQUINAS
5369528PD7056G,1940,MAQUINAS
5369529PD7056G,1940,MAQUINAS
5369530PD7056G,1942,MAQUINAS
5369531PD7056G,1945,MAQUINAS
5369532PD7056G,1943,MAQUINAS
5369533PD7056G,1943,MAQUINAS
